Name,Type of Agency,Tagline,Ratings,Reviews,Sponsor,MinProjectSize,HourlyRate,TeamSize,Location,ServiceNames,ServicePercentages,Feedback,WebsiteLink,ClutchDirectoryLink
ZRIX,Print Design,"We Innovate, Transform & Succeed",4.9,12 REVIEWS,No,"$10,000+",$50 - $99 / hr,10 - 49,"Raleigh, NC","Print Design,AI Development,Blockchain,Custom Software Development,E-Commerce Development,IoT Development,Mobile App Development,Wearable App Development,Web Design,Web Development","10,10,10,10,10,10,10,10,10,10","“They know what they’re doing, and they’re professional.”",https://www.zrix.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/zrix
Stratticus,Print Design,Creativity Changes Everything.,4.9,14 REVIEWS,No,"$10,000+",$150 - $199 / hr,2 - 9,"London , United Kingdom","Print Design,Web Design,Branding,Other Digital Marketing","10,40,30,20",“Stratticus has been great — we’re satisfied with their services.”,https://stratticusstudio.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/stratticus
Passionate Design Agency,Print Design,Premium Design Made Affordable,5.0,40 REVIEWS,No,"$1,000+",$100 - $149 / hr,2 - 9,"London, United Kingdom","Print Design,Graphic Design,Web Design,Branding,E-Commerce Development,Logo,Search Engine Optimization,UX/UI Design","10,20,20,10,10,10,10,10","""What impressed us most about Passionate Design Agency was their creativity and dedication to the project.""",https://passionates.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/passionate-design-agency
"Lentini Design & Marketing, Inc.",Print Design,We Message Our Clients' “Magic”,5.0,2 REVIEWS,No,"$1,000+",$100 - $149 / hr,2 - 9,"Los Angeles, CA","Print Design,Graphic Design,Web Design,Other Digital Marketing,Social Media Marketing,UX/UI Design","10,25,25,15,15,10","""I'm impressed with their personal approach and how fast they can make things happen!""",https://lentinidesign.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/lentini-design-marketing
Four By North,Print Design,"We elevate brands, products, websites quickly",5.0,5 REVIEWS,No,"$5,000+",$100 - $149 / hr,2 - 9,"Pasadena, CA","Print Design,UX/UI Design,Web Design,Content Writing Services,Graphic Design,Logo","10,30,30,10,10,10","""Their designs were tailored perfectly to our desired corporate image.""",https://fourbynorth.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/four-north
Mano a Mano,Print Design,Fighting side by side with you.,5.0,12 REVIEWS,No,"$5,000+",$50 - $99 / hr,2 - 9,"Porto, Portugal","Print Design,Branding,Web Design,Graphic Design,Logo,Packaging Design,UX/UI Design,Web Development","10,20,20,10,10,10,10,10","“They’re great creative minds, and the team understands our business and vision.”",https://manoamanoclub.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/mano-mano
Bellman Agency,Print Design,"The home of branding, graphic design and content.",4.8,6 REVIEWS,No,"$1,000+",$150 - $199 / hr,10 - 49,"Hawthorn, Australia","Print Design,Branding,Graphic Design,Logo,Marketing Strategy,Packaging Design","10,25,25,20,10,10","""They provided outstanding service and efficient responses to any inquiries we had.""",https://www.bellmanagency.com.au/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/bellman-agency-0
Logo Talks,Print Design,Building a Storytelling Brand,4.8,12 REVIEWS,No,"$5,000+",$150 - $199 / hr,10 - 49,"Kuala Lumpur, Malaysia","Print Design,Branding,Graphic Design,Logo,Marketing Strategy,Web Development","10,50,10,10,10,10",''The team demonstrated a deep understanding of our brand and our vision.'',https://logotalks.com/,https://clutch.co/profile/logo-talks
A Girl Creative Design Studio,Print Design,The little studio that can (& does),5.0,7 REVIEWS,No,"$1,000+",$100 - $149 / hr,2 - 9,"Denver, CO","Print Design,Web Design,Graphic Design,UX/UI Design,Branding","10,50,15,15,10","""Projects have consistently been delivered on time and on budget.""",https://www.agirlcreative.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/girl-creative-design-studio
CUSHING,Print Design,THE ONE TO COPY,5.0,1 REVIEW,No,Undisclosed,Undisclosed,10 - 49,"Chicago, IL",Print Design,100,“The printed books really help us get an edge.”,http://www.cushingco.com/,https://clutch.co/profile/cushing
YellowDog Denver,Print Design,Design | Print | Marketing,5.0,9 REVIEWS,No,Undisclosed,$100 - $149 / hr,10 - 49,"Denver, CO","Print Design,Graphic Design,Branding,Logo,Web Design","50,20,10,10,10","""They took projects seriously and provided lots of thoughtful insights.""",https://yellowdogdenver.com/,https://clutch.co/profile/yellowdog-denver
BEXBRANDS,Print Design,Give a Shift,5.0,16 REVIEWS,No,"$25,000+",$150 - $199 / hr,2 - 9,"San Diego, CA","Print Design,Branding,Packaging Design,Logo,Web Design","20,30,30,10,10","""They were great all the way around and were incredibly customer-focused.""",http://bexbrands.com/,https://clutch.co/profile/bexbrands
Admind Agency,Print Design,A global branding agency,5.0,3 REVIEWS,No,"$5,000+",$50 - $99 / hr,50 - 249,"Kraków, Poland","Print Design,Branding,Advertising,Graphic Design,Logo,Marketing Strategy,Packaging Design,Public Relations,UX/UI Design","10,35,10,10,10,10,5,5,5","“If we had a larger budget, we would do even more with Admind Agency.”",https://admindagency.com/,https://clutch.co/profile/admind-agency
Omit Studios,Print Design,Elevating the authentic,5.0,10 REVIEWS,No,"$10,000+",$150 - $199 / hr,2 - 9,"Boca Raton, FL","Print Design,Graphic Design,Logo,Packaging Design,UX/UI Design,Web Design","30,20,20,10,10,10","""Their attention to detail made it easier to work through issues in a timely manner.""",http://www.omitstudios.com/,https://clutch.co/profile/omit-studios
R&G Strategic,Print Design,Helping your business succeed so the world wins.,4.9,40 REVIEWS,No,"$25,000+",$150 - $199 / hr,10 - 49,"Halifax, Canada","Print Design,Branding,Graphic Design,Packaging Design,Web Design,Content Writing Services,Digital Strategy,E-Commerce Development,Logo,Market Research,Marketing Strategy,Product Design,UX/UI Design,Web Development","10,15,10,10,10,5,5,5,5,5,5,5,5,5","""I was very pleased with my entire experience working with the team.""",http://www.rgstrategic.com/,https://clutch.co/profile/rg-strategic
Proof Branding,Print Design,"We craft purposeful, passionate brands.",5.0,8 REVIEWS,No,"$10,000+",$150 - $199 / hr,10 - 49,"Nashville, TN","Print Design,Branding,Logo,Web Design,Packaging Design","20,30,20,20,10",“They follow through with everything and we never have to wait.”,http://proofbranding.com/,https://clutch.co/profile/proof-branding
Looma,Print Design,Creative production agency,5.0,1 REVIEW,No,"$5,000+",$25 - $49 / hr,10 - 49,"Kyiv, Ukraine","Print Design,Advertising,Graphic Design,Video Production","25,25,25,25","""Everything was good.""",https://looma.pro/,https://clutch.co/profile/looma
Studio Lutalica,Print Design,Design for Feminists and Queers,5.0,3 REVIEWS,No,"$1,000+",$100 - $149 / hr,10 - 49,"Edinburgh, United Kingdom","Print Design,Graphic Design,Branding,Logo,Search Engine Optimization,UX/UI Design,Web Design,Web Development,Content Writing Services,E-Commerce Development,Packaging Design","10,15,10,10,10,10,10,10,5,5,5","""They were on time, thoughtful, responsive, and incredible to work with.""",https://lutalica.studio/,https://clutch.co/profile/studio-lutalica
Steady Studio,Print Design,Let's Go Steady!,4.9,28 REVIEWS,No,"$1,000+",$100 - $149 / hr,2 - 9,"Coquitlam, Canada","Print Design,Branding,Graphic Design,Web Design,Packaging Design","20,30,25,15,10","""Their custom service is beyond fantastic!""",https://steadystudio.ca/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/steady-studio
OBL Print Store,Print Design,Dubai Printing Press,5.0,1 REVIEW,No,"$1,000+",$25 - $49 / hr,2 - 9,"Dubai, United Arab Emirates","Print Design,Product Design","80,20","""They've been a very dedicated and promising firm.""",https://www.oblprint.com/,https://clutch.co/profile/obl-print-store
Woland Web,Print Design,Turning Website Woes into Website WOWs,5.0,1 REVIEW,No,"$5,000+",$100 - $149 / hr,2 - 9,"Charlotte, NC","Print Design,Web Design,Web Development,Graphic Design,Logo,Branding,Email Marketing","10,30,30,10,10,5,5","""I highly recommend this company if you are looking to design a new website.""",https://wolandweb.com/,https://clutch.co/profile/woland-web
Gershoni Creative Agency,Print Design,We’re a creative agency that builds brands.,4.9,6 REVIEWS,No,"$100,000+",Undisclosed,10 - 49,"San Francisco, CA","Print Design,Branding,Logo,Advertising,Content Marketing,Marketing Strategy","10,30,30,10,10,10","""They’ve hugely impacted and precipitated our success.”""",http://www.gershoni.com/,https://clutch.co/profile/gershoni-creative-agency
JVM Design,Print Design,"We don't just have clients, we have fans.",5.0,23 REVIEWS,No,"$5,000+",$150 - $199 / hr,2 - 9,"Roseburg, OR","Print Design,Web Design,Graphic Design,Logo,Web Development","10,60,10,10,10","""JVM Design helped develop an entirely new look, feel, and flow for the site.""",https://jvmediadesign.com/,https://clutch.co/profile/jvm-design
7 Layer Studio,Print Design,Branding + Design Agency,5.0,4 REVIEWS,No,Undisclosed,Undisclosed,2 - 9,"South Orange, NJ","Print Design,Branding,Graphic Design,Web Design,Content Marketing,Packaging Design,UX/UI Design","10,30,15,15,10,10,10","""7 Layer is creative, friendly, and accessible.""",https://7layerstudio.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/7-layer-studio
Murmur Creative,Print Design,Branding with Heart,4.9,13 REVIEWS,No,"$25,000+",$150 - $199 / hr,10 - 49,"Portland, OR","Print Design,Branding,Packaging Design,Web Design,Logo,Web Development,Corporate Photography","10,25,20,20,10,10,5","""The whole operation just exuded professionalism, though everybody was extremely friendly.""",https://murmurcreative.com/,https://clutch.co/profile/murmur-creative
PNC Logos,Print Design,PNC Logos,5.0,6 REVIEWS,No,"$1,000+",$50 - $99 / hr,50 - 249,"Orlando, FL","Print Design,Logo,E-Commerce Development,Pay Per Click,Search Engine Optimization,Social Media Marketing,Web Design,Web Development","12,16,12,12,12,12,12,12","""Their attention to detail and willingness to please me as the client seemed to always be their primary objective.""",https://www.pnclogos.com/,https://clutch.co/profile/pnc-logos
"Griflan Design, Inc.",Print Design,A Creative Agency in Philadelphia,5.0,6 REVIEWS,No,"$50,000+",$200 - $300 / hr,2 - 9,"Philadelphia, PA","Print Design,Web Design,Branding,Packaging Design","20,60,10,10","""I don't think we could have done any better with any other design company.""",http://www.griflan.com/,https://clutch.co/profile/griflan-design
Kiss Branding,Print Design,Ambitious Brand Transformation,5.0,6 REVIEWS,No,"$10,000+",$100 - $149 / hr,2 - 9,"Leeds, United Kingdom","Print Design,Branding,Packaging Design,Web Design","10,60,15,15","""I was impressed by their genuine interest in our business.""",http://www.kissbranding.co.uk/,https://clutch.co/profile/kiss-branding
Olive Street Design,Print Design,Fueled By Optimism,5.0,35 REVIEWS,No,"$1,000+",$100 - $149 / hr,10 - 49,"Villa Park, IL","Print Design,Web Design,Branding,Graphic Design,UX/UI Design,Content Marketing,Social Media Marketing","10,50,10,10,10,5,5","""They really tuned into my needs and my style to make the perfect website.""",https://www.olivestreetdesign.com/,https://clutch.co/profile/olive-street-design
CHROMA SOULS,Print Design,Your Creative Studio for Design and Development,5.0,4 REVIEWS,No,"$10,000+",$150 - $199 / hr,Freelancer,"Miami Beach, FL","Print Design,Branding,Graphic Design,Video Production,Web Design","15,30,25,15,15","""Their ability to handle an array of projects is imperative for an early-stage startup like us!""",http://www.chromasouls.com/,https://clutch.co/profile/chroma-souls
Rebell Studio,Print Design,"BRANDING, COMMUNICATION STRATEGY, PRODUCTION HOUSE",5.0,5 REVIEWS,No,"$1,000+",$50 - $99 / hr,10 - 49,"Poznań, Poland","Print Design,Advertising,Branding,Corporate Photography,Graphic Design,Logo,Marketing Strategy,Packaging Design,Video Production","10,20,10,10,10,10,10,10,10","""They were hardworking, responsive, available at all hours, energetic, agreeable, pleasant, diligent, and creative.""",https://rebellstudio.pl/,https://clutch.co/profile/rebell-studio
Klutch Studio,Print Design,Do Something Great™,5.0,7 REVIEWS,No,"$10,000+",$100 - $149 / hr,2 - 9,"London, United Kingdom","Print Design,Branding,Logo,Web Design,Graphic Design","10,30,25,25,10","""They've taken the time to understand who we are and what makes our business tick first.""",http://www.klutch.studio/,https://clutch.co/profile/klutch-studio
Evergreen Design Studio,Print Design,I create kick-ass brands and websites,5.0,4 REVIEWS,No,"$1,000+",$150 - $199 / hr,2 - 9,"Denver, CO","Print Design,Graphic Design,Event Marketing & Planning,Logo,Packaging Design,Search Engine Optimization,Web Design","10,40,10,10,10,10,10","""We are impressed with their sense of design and marketing knowledge.""",https://www.evergreendesignstudio.com/,https://clutch.co/profile/evergreen-design-studio
Mighty 8th Media,Print Design,Let's make history.,5.0,3 REVIEWS,No,"$5,000+",$150 - $199 / hr,10 - 49,"Buford, GA","Print Design,Branding,Video Production,Web Design,Advertising,Digital Strategy","20,20,20,20,10,10","""They’re responsive and focus on continuous improvement.""",http://www.m8th.com/,https://clutch.co/profile/mighty-8th-media
Hexcode Marketing LLC,Print Design,Creating Marketing Strategies That Deliver.,5.0,3 REVIEWS,No,"$5,000+",$150 - $199 / hr,2 - 9,"Wichita, KS","Print Design,Web Development,Advertising,Branding,Graphic Design,Marketing Strategy,Pay Per Click,Social Media Marketing,UX/UI Design","11,12,11,11,11,11,11,11,11","""The flexibility as to the timing of the release of marketing materials has been instrumental and successful.""",https://hexcodemarketing.com/,https://clutch.co/profile/hexcode-marketing
Vedros Studio,Print Design,Brand Design and Research Studio,5.0,2 REVIEWS,No,"$10,000+",$150 - $199 / hr,2 - 9,"Los Angeles, CA","Print Design,Branding,Logo,Packaging Design,Web Design","20,30,20,20,10","""They were extremely good at managing communication and adhering to timelines as needed.""",https://www.vedrosstudio.com/,https://clutch.co/profile/vedros-studio
Costello Creative Group,Print Design,A Boutique Creative Marketing Studio,5.0,5 REVIEWS,No,"$5,000+",$150 - $199 / hr,10 - 49,"Woodbridge Township, NJ","Print Design,Web Design,Branding,Search Engine Optimization,Other Digital Marketing","30,30,15,15,10","""Keep up the great work!""",https://costellocreativegroup.com/,https://clutch.co/profile/costello-creative-group
